#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z [],v_RS_R_x [m s^-1],v_RS_R_y [m s^-1],v_RS_R_z [m s^-1],b_w_RS_S_x [rad s^-1],b_w_RS_S_y [rad s^-1],b_w_RS_S_z [rad s^-1],b_a_RS_S_x [m s^-2],b_a_RS_S_y [m s^-2],b_a_RS_S_z [m s^-2]
675000000,0.000000000,0.000000000,0.000000000,0.998055354,0.010621515,0.058966604,0.017194021,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
680000000,0.000000000,0.000000000,0.000000000,0.998024550,0.010779434,0.059418581,0.017327252,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
685000000,0.000000000,0.000000000,0.000000000,0.997993472,0.010938503,0.059870763,0.017460544,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
690000000,0.000000000,0.000000000,0.000000000,0.997962119,0.011098723,0.060323151,0.017593895,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
695000000,0.000000000,0.000000000,0.000000000,0.997930490,0.011260093,0.060775743,0.017727304,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
700000000,0.000000000,0.000000000,0.000000000,0.997898583,0.011422612,0.061228539,0.017860773,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
705000000,0.000000000,0.000000000,0.000000000,0.997866399,0.011586281,0.061681539,0.017994299,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
710000000,0.000000000,0.000000000,0.000000000,0.997833937,0.011751098,0.062134742,0.018127882,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
715000000,0.000000000,0.000000000,0.000000000,0.997801195,0.011917063,0.062588148,0.018261523,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
720000000,0.000000000,0.000000000,0.000000000,0.997768172,0.012084176,0.063041757,0.018395219,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
725000000,0.000000000,0.000000000,0.000000000,0.997734869,0.012252436,0.063495567,0.018528971,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
730000000,0.000000000,0.000000000,0.000000000,0.997701283,0.012421843,0.063949579,0.018662778,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
735000000,0.000000000,0.000000000,0.000000000,0.997667414,0.012592396,0.064403792,0.018796639,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
740000000,0.000000000,0.000000000,0.000000000,0.997633262,0.012764095,0.064858206,0.018930554,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
745000000,0.000000000,0.000000000,0.000000000,0.997598825,0.012936940,0.065312820,0.019064523,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
750000000,0.000000000,0.000000000,0.000000000,0.997564102,0.013110929,0.065767633,0.019198544,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
755000000,0.000000000,0.000000000,0.000000000,0.997529093,0.013286063,0.066222646,0.019332617,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
760000000,0.000000000,0.000000000,0.000000000,0.997493797,0.013462340,0.066677858,0.019466742,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
765000000,0.000000000,0.000000000,0.000000000,0.997458212,0.013639761,0.067133269,0.019600918,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
770000000,0.000000000,0.000000000,0.000000000,0.997422339,0.013818325,0.067588877,0.019735145,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
775000000,0.000000000,0.000000000,0.000000000,0.997386175,0.013998032,0.068044683,0.019869421,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
780000000,0.000000000,0.000000000,0.000000000,0.997349721,0.014178880,0.068500686,0.020003746,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
785000000,0.000000000,0.000000000,0.000000000,0.997312975,0.014360870,0.068956886,0.020138121,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
790000000,0.000000000,0.000000000,0.000000000,0.997275936,0.014544000,0.069413282,0.020272543,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
795000000,0.000000000,0.000000000,0.000000000,0.997238604,0.014728271,0.069869873,0.020407013,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
800000000,0.000000000,0.000000000,0.000000000,0.997200977,0.014913682,0.070326660,0.020541531,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
805000000,0.000000000,0.000000000,0.000000000,0.997163055,0.015100233,0.070783642,0.020676094,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
810000000,0.000000000,0.000000000,0.000000000,0.997124837,0.015287922,0.071240818,0.020810704,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
815000000,0.000000000,0.000000000,0.000000000,0.997086321,0.015476749,0.071698188,0.020945359,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
820000000,0.000000000,0.000000000,0.000000000,0.997047508,0.015666714,0.072155752,0.021080058,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
825000000,0.000000000,0.000000000,0.000000000,0.997008395,0.015857817,0.072613509,0.021214802,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
830000000,0.000000000,0.000000000,0.000000000,0.996968983,0.016050056,0.073071458,0.021349590,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
835000000,0.000000000,0.000000000,0.000000000,0.996929270,0.016243432,0.073529599,0.021484420,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
840000000,0.000000000,0.000000000,0.000000000,0.996889255,0.016437943,0.073987932,0.021619293,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
845000000,0.000000000,0.000000000,0.000000000,0.996848937,0.016633589,0.074446456,0.021754208,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
850000000,0.000000000,0.000000000,0.000000000,0.996808316,0.016830369,0.074905170,0.021889164,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
855000000,0.000000000,0.000000000,0.000000000,0.996767390,0.017028284,0.075364075,0.022024161,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
860000000,0.000000000,0.000000000,0.000000000,0.996726159,0.017227332,0.075823170,0.022159198,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
865000000,0.000000000,0.000000000,0.000000000,0.996684621,0.017427513,0.076282454,0.022294275,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
870000000,0.000000000,0.000000000,0.000000000,0.996642776,0.017628826,0.076741927,0.022429391,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
875000000,0.000000000,0.000000000,0.000000000,0.996600623,0.017831271,0.077201588,0.022564546,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
880000000,0.000000000,0.000000000,0.000000000,0.996558161,0.018034847,0.077661437,0.022699738,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
885000000,0.000000000,0.000000000,0.000000000,0.996515388,0.018239553,0.078121473,0.022834968,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
890000000,0.000000000,0.000000000,0.000000000,0.996472304,0.018445390,0.078581697,0.022970235,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
895000000,0.000000000,0.000000000,0.000000000,0.996428908,0.018652356,0.079042106,0.023105538,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
900000000,0.000000000,0.000000000,0.000000000,0.996385199,0.018860450,0.079502702,0.023240877,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
905000000,0.000000000,0.000000000,0.000000000,0.996341176,0.019069673,0.079963483,0.023376251,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
910000000,0.000000000,0.000000000,0.000000000,0.996296839,0.019280024,0.080424449,0.023511659,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
915000000,0.000000000,0.000000000,0.000000000,0.996252185,0.019491501,0.080885600,0.023647101,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
920000000,0.000000000,0.000000000,0.000000000,0.996207214,0.019704105,0.081346935,0.023782577,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
925000000,0.000000000,0.000000000,0.000000000,0.996161926,0.019917835,0.081808453,0.023918086,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
930000000,0.000000000,0.000000000,0.000000000,0.996116318,0.020132690,0.082270154,0.024053627,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
935000000,0.000000000,0.000000000,0.000000000,0.996070391,0.020348670,0.082732038,0.024189200,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
940000000,0.000000000,0.000000000,0.000000000,0.996024143,0.020565773,0.083194104,0.024324803,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
945000000,0.000000000,0.000000000,0.000000000,0.995977574,0.020784000,0.083656351,0.024460438,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
950000000,0.000000000,0.000000000,0.000000000,0.995930681,0.021003350,0.084118780,0.024596103,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
955000000,0.000000000,0.000000000,0.000000000,0.995883465,0.021223821,0.084581389,0.024731797,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
960000000,0.000000000,0.000000000,0.000000000,0.995835924,0.021445415,0.085044179,0.024867520,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
965000000,0.000000000,0.000000000,0.000000000,0.995788058,0.021668129,0.085507148,0.025003271,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
970000000,0.000000000,0.000000000,0.000000000,0.995739865,0.021891963,0.085970296,0.025139050,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
975000000,0.000000000,0.000000000,0.000000000,0.995691344,0.022116917,0.086433622,0.025274857,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
980000000,0.000000000,0.000000000,0.000000000,0.995642495,0.022342989,0.086897127,0.025410690,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
985000000,0.000000000,0.000000000,0.000000000,0.995593315,0.022570180,0.087360809,0.025546549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
990000000,0.000000000,0.000000000,0.000000000,0.995543806,0.022798489,0.087824669,0.025682434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
995000000,0.000000000,0.000000000,0.000000000,0.995493964,0.023027914,0.088288705,0.025818343,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1000000000,0.000000000,0.000000000,0.000000000,0.995443790,0.023258456,0.088752917,0.025954278,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1005000000,0.000000000,0.000000000,0.000000000,0.995393282,0.023490113,0.089217305,0.026090236,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1010000000,0.000000000,0.000000000,0.000000000,0.995342440,0.023722885,0.089681868,0.026226217,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1015000000,0.000000000,0.000000000,0.000000000,0.995291262,0.023956772,0.090146605,0.026362221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1020000000,0.000000000,0.000000000,0.000000000,0.995239747,0.024191772,0.090611517,0.026498248,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1024999999,0.000000000,0.000000000,0.000000000,0.995187894,0.024427885,0.091076602,0.026634296,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1030000000,0.000000000,0.000000000,0.000000000,0.995135703,0.024665110,0.091541860,0.026770365,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1034999999,0.000000000,0.000000000,0.000000000,0.995083172,0.024903447,0.092007290,0.026906454,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1040000000,0.000000000,0.000000000,0.000000000,0.995030300,0.025142894,0.092472893,0.027042564,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1044999999,0.000000000,0.000000000,0.000000000,0.994977087,0.025383452,0.092938667,0.027178693,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1050000000,0.000000000,0.000000000,0.000000000,0.994923530,0.025625119,0.093404612,0.027314840,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1054999999,0.000000000,0.000000000,0.000000000,0.994869630,0.025867895,0.093870728,0.027451006,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1060000000,0.000000000,0.000000000,0.000000000,0.994815385,0.026111779,0.094337013,0.027587190,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1065000000,0.000000000,0.000000000,0.000000000,0.994760794,0.026356770,0.094803468,0.027723391,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1070000000,0.000000000,0.000000000,0.000000000,0.994705856,0.026602868,0.095270091,0.027859608,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1075000000,0.000000000,0.000000000,0.000000000,0.994650570,0.026850072,0.095736883,0.027995842,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1080000000,0.000000000,0.000000000,0.000000000,0.994594935,0.027098381,0.096203843,0.028132091,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1085000000,0.000000000,0.000000000,0.000000000,0.994538949,0.027347795,0.096670970,0.028268355,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1090000000,0.000000000,0.000000000,0.000000000,0.994482613,0.027598312,0.097138264,0.028404633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1095000000,0.000000000,0.000000000,0.000000000,0.994425925,0.027849932,0.097605724,0.028540925,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1100000000,0.000000000,0.000000000,0.000000000,0.994368883,0.028102654,0.098073350,0.028677231,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1105000000,0.000000000,0.000000000,0.000000000,0.994311487,0.028356478,0.098541141,0.028813549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1110000000,0.000000000,0.000000000,0.000000000,0.994253736,0.028611403,0.099009096,0.028949879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
