#timestamp [ns],wx [rad s^-1],wy [rad s^-1],wz [rad s^-1],ax [m s^-2],ay [m s^-2],az [m s^-2]
1680000000,0.140696353,0.186991427,0.067847882,3.050310499,-1.042605406,9.227624695
1685000000,0.144619784,0.184685969,0.068496417,3.112127336,-1.026220892,9.166516115
1690000000,0.138111782,0.185904029,0.074013258,3.050195244,-1.073850542,9.231365705
1695000000,0.143460671,0.185648301,0.071146050,3.052664359,-1.021597401,9.257563876
1700000000,0.145266809,0.187690811,0.063625557,3.122976539,-1.115897896,9.181786057
1705000000,0.142686522,0.183299196,0.071061082,3.100404773,-1.079825131,9.175560646
1710000000,0.142904714,0.185902744,0.071457581,3.094811308,-1.068205852,9.182668125
1715000000,0.139657329,0.179647373,0.072520808,3.118154923,-1.056715879,9.129018193
1720000000,0.142669423,0.189058957,0.072798446,3.090911896,-1.096979304,9.177846854
1725000000,0.140773650,0.183057230,0.071372083,3.128781054,-1.089162880,9.174938201
1730000000,0.144403149,0.184604404,0.068178099,3.198487611,-1.125362156,9.183942440
1735000000,0.146711027,0.185114519,0.072706152,3.157806207,-1.104329346,9.167990120
1740000000,0.146166054,0.183600037,0.071265422,3.199467553,-1.098537366,9.141314272
1745000000,0.147557751,0.185160242,0.073936577,3.219008261,-1.101097027,9.158955800
1750000000,0.144475350,0.187384806,0.068099584,3.215870568,-1.139853260,9.169581574
1755000000,0.149060359,0.180302869,0.070361489,3.172330347,-1.106653146,9.170949223
1760000000,0.150184861,0.184292146,0.070877591,3.213234278,-1.120211121,9.112443713
1765000000,0.148926269,0.179713687,0.071854960,3.245920423,-1.163431000,9.200198270
1770000000,0.146359136,0.187596883,0.070924294,3.230967691,-1.184549602,9.211409884
1775000000,0.149678001,0.182485072,0.073104508,3.261488207,-1.184385655,9.150793735
1780000000,0.149327292,0.181734296,0.069976588,3.280278657,-1.248606524,9.144147394
1785000000,0.151384242,0.185708407,0.072943484,3.261154890,-1.166270291,9.090202883
1790000000,0.149288923,0.188335145,0.074670579,3.263029035,-1.216802251,9.141139985
1795000000,0.146345485,0.186881570,0.074968467,3.263873543,-1.175794945,9.126994856
1800000000,0.152110443,0.185408609,0.068191473,3.295286841,-1.201579212,9.122578822
1805000000,0.150611803,0.184327073,0.073541557,3.303826734,-1.156060000,9.126374232
1810000000,0.154148825,0.185193448,0.069189310,3.328853593,-1.180978239,9.113426923
1815000000,0.147034193,0.187050371,0.072730014,3.335690068,-1.195290684,9.061979361
1820000000,0.147527466,0.186929194,0.073662535,3.344890960,-1.185107823,9.117826230
1825000000,0.146329439,0.183299154,0.077594586,3.308582636,-1.245316455,9.078747092
1830000000,0.153527440,0.191296916,0.072255370,3.355917910,-1.204776342,9.038841478
1835000000,0.156452838,0.185143606,0.070176111,3.344525179,-1.235018807,9.097897100
1840000000,0.150367775,0.187232228,0.069794883,3.341756740,-1.242576330,9.091273501
1845000000,0.152306721,0.182236340,0.071978784,3.372530167,-1.239855544,9.078615461
1850000000,0.156853841,0.185469153,0.071169510,3.392361326,-1.275962959,9.076963484
1855000000,0.159102031,0.182210018,0.076358372,3.380731569,-1.259614488,9.073780977
1860000000,0.152580983,0.185851377,0.072948488,3.389324525,-1.279254363,9.061778744
1865000000,0.158579282,0.182340126,0.072509788,3.405438698,-1.332116499,9.101112943
1870000000,0.155139607,0.188618181,0.070650795,3.416038797,-1.266918611,9.011913548
1875000000,0.152351252,0.187150864,0.072131745,3.437816788,-1.295062753,9.010984165
1880000000,0.161670648,0.188622763,0.070140691,3.486332050,-1.257972520,9.062702537
1885000000,0.160133083,0.186583321,0.074016548,3.475974012,-1.290618375,9.034920430
1890000000,0.156363341,0.185481494,0.073912912,3.412332730,-1.340049377,9.025814395
1895000000,0.160331949,0.181367489,0.073788219,3.530053605,-1.342620987,9.027565299
1900000000,0.156938565,0.187034603,0.068463799,3.483087238,-1.310219514,9.026635200
1905000000,0.161481942,0.188134896,0.070503833,3.478942931,-1.260451262,9.013779801
1910000000,0.160714360,0.186460969,0.073990072,3.568267924,-1.348712601,9.025417083
1915000000,0.156811487,0.183674083,0.070824152,3.532166952,-1.354857068,8.980098675
1920000000,0.160403870,0.190550602,0.073045197,3.527117846,-1.387340474,8.946229581
1925000000,0.163188061,0.184559608,0.071303085,3.541512560,-1.389552284,9.033450528
1930000000,0.159674375,0.186226855,0.074326517,3.545458989,-1.344865819,9.041292399
1935000000,0.160879011,0.186013912,0.074164430,3.568133566,-1.342183068,8.980981193
1940000000,0.160853051,0.184917694,0.072011102,3.588702159,-1.364288048,9.008088663
1945000000,0.166847352,0.188933961,0.077425850,3.595922177,-1.356105131,8.998473376
1950000000,0.159712848,0.187790266,0.072014066,3.524203442,-1.354403569,8.970638756
1955000000,0.162476502,0.183186291,0.076079387,3.596032822,-1.381308470,8.920592260
1960000000,0.159711801,0.189066930,0.072052690,3.586320778,-1.402825369,9.059988853
1965000000,0.161806338,0.184667377,0.073167883,3.631180956,-1.440260168,9.003640404
1970000000,0.163499177,0.187013267,0.068319513,3.656498862,-1.428320681,8.966550911
1975000000,0.159797293,0.182661883,0.075068984,3.638948413,-1.413957967,8.959068225
1980000000,0.168627481,0.186442306,0.074977018,3.603485715,-1.482586343,8.927806554
1985000000,0.166363218,0.189922846,0.076132742,3.627711622,-1.446758909,8.970072036
1990000000,0.162942686,0.187615160,0.075339074,3.628002314,-1.475381372,8.958797866
1995000000,0.168364552,0.189034238,0.073245238,3.639637941,-1.476320879,8.936026170
2000000000,0.168301365,0.183811036,0.070073017,3.664807557,-1.496905790,8.955210233
2005000000,0.170682759,0.189878438,0.077220521,3.712474963,-1.484584090,8.992179585
2010000000,0.167065859,0.184946104,0.073015043,3.669738810,-1.478651387,8.888564109
2015000000,0.172475357,0.185317721,0.073092672,3.686618190,-1.434135282,8.930038175
2020000000,0.171123148,0.187561837,0.072619488,3.711411032,-1.516876690,8.875500702
2025000000,0.170389442,0.186254728,0.074742231,3.754453419,-1.489669030,8.886909031
2030000000,0.163146035,0.183227977,0.073078548,3.703601845,-1.493123774,8.933746584
2035000000,0.172538055,0.187080343,0.073561844,3.697616696,-1.517022077,8.906706802
2040000000,0.170307568,0.186520284,0.069865264,3.750854577,-1.526522259,8.853409739
2045000000,0.171739496,0.188184641,0.074604334,3.759020923,-1.507662047,8.849355867
2049999999,0.167780878,0.191248699,0.072791736,3.771547395,-1.525246780,8.852444604
2055000000,0.174275910,0.182541694,0.072843780,3.759045807,-1.569007476,8.879669096
2060000000,0.174874386,0.187306451,0.068012075,3.754944090,-1.599829526,8.885470255
2065000000,0.169283107,0.188358471,0.077411058,3.825152250,-1.567658959,8.812323103
2069999999,0.171276851,0.190351272,0.074956056,3.771761149,-1.580678121,8.867737937
2075000000,0.171353197,0.189643110,0.076358797,3.792292423,-1.567217278,8.832132779
2080000000,0.172026521,0.186052830,0.070208615,3.856611463,-1.624175011,8.844769179
2085000000,0.174097863,0.186429239,0.075398053,3.816538188,-1.583252649,8.807448797
2089999999,0.174169824,0.188693860,0.073793947,3.845818992,-1.610993637,8.845652374
2095000000,0.170772390,0.189019288,0.076248251,3.835879084,-1.571144617,8.833752833
2100000000,0.179802805,0.186487684,0.071762107,3.851664549,-1.619098308,8.821221084
2105000000,0.171777658,0.187828076,0.076255214,3.889131343,-1.616507532,8.815966261
2109999999,0.177096734,0.191753599,0.075298105,3.901639658,-1.565998816,8.798931159
2115000000,0.172443167,0.188592741,0.069372042,3.897216381,-1.655275445,8.827164609
2120000000,0.174864606,0.187028226,0.075569344,3.936763814,-1.679019104,8.816440709
2125000000,0.177124988,0.186302505,0.072804319,3.862696602,-1.663851618,8.799052783
2130000000,0.176592851,0.189257089,0.076326062,3.936744041,-1.684990547,8.761222601
2135000000,0.175636595,0.188022474,0.072099142,3.908040905,-1.657093673,8.748074007
2140000000,0.174700334,0.183524980,0.073126014,4.006545652,-1.688907403,8.759172762
2145000000,0.180616368,0.191613016,0.076057413,3.910303059,-1.661996977,8.763043855
2150000000,0.180327655,0.190184434,0.075154889,3.973239880,-1.674135185,8.826375615
2155000000,0.172418037,0.193715275,0.074285893,3.933299955,-1.692602517,8.759924117
2160000000,0.178129264,0.191810165,0.075211696,3.918056611,-1.685538338,8.752494498
2165000000,0.185058980,0.186331038,0.077361499,4.006791572,-1.701295236,8.753438984
2170000000,0.178782189,0.188601783,0.072797070,4.033205473,-1.734344076,8.772643225
2175000000,0.178220289,0.191491579,0.076206367,4.015153625,-1.675072452,8.736926814
2180000000,0.181113446,0.184494419,0.071147640,4.078470737,-1.741289305,8.749752162
2185000000,0.178243253,0.187495903,0.074802938,4.006795302,-1.712328579,8.716648834
2190000000,0.181587155,0.190938066,0.078629282,4.108729045,-1.737988932,8.723373136
2195000000,0.181658245,0.186474065,0.076894938,4.016921598,-1.807838999,8.729444831
2200000000,0.181996218,0.189658500,0.078085357,4.021838818,-1.737962448,8.638500409
2205000000,0.180982209,0.192066790,0.071806723,4.031231314,-1.764031121,8.747931506
2210000000,0.184028158,0.187028254,0.075816600,4.069040483,-1.769227802,8.670741802
2215000000,0.183430214,0.187775921,0.073778180,4.080421888,-1.793531732,8.742909702
2220000000,0.180959885,0.189338146,0.076890134,4.032392880,-1.768304727,8.670468292
2225000000,0.187742796,0.188062300,0.071719489,4.093846400,-1.802338478,8.670055433
2230000000,0.184865755,0.184523710,0.079305174,4.077745856,-1.848421364,8.748660012
2235000000,0.185912820,0.186309670,0.071687492,4.114028067,-1.841108416,8.692202267
2240000000,0.182376574,0.190042189,0.073694005,4.152114158,-1.818883265,8.636600532
2245000000,0.186593900,0.191049533,0.074213584,4.163583437,-1.850682610,8.633505932
2250000000,0.187289200,0.191726924,0.076990770,4.115514846,-1.866108438,8.673692245
2255000000,0.186834408,0.187500892,0.080557927,4.140538590,-1.773982694,8.654402172
2260000000,0.183520144,0.187815151,0.077976177,4.169100573,-1.843296585,8.624359345
2265000000,0.185333134,0.188184482,0.072492899,4.198403684,-1.882417893,8.621079004
2270000000,0.185463499,0.194738889,0.074944569,4.208636593,-1.828181250,8.687383078
2275000000,0.190023319,0.187759222,0.073293387,4.181018121,-1.859051264,8.571236376
2280000000,0.185432028,0.190730845,0.070650895,4.247511113,-1.887362475,8.636730608
2285000000,0.191760241,0.190161344,0.075041411,4.230476465,-1.876920787,8.592445305
2290000000,0.186108956,0.187786678,0.078751573,4.200854125,-1.872138694,8.589312398
2295000000,0.184577888,0.188934762,0.078745901,4.211700522,-1.908612141,8.593782746
2300000000,0.183855643,0.187578806,0.072436763,4.228890837,-1.917552305,8.599204917
2305000000,0.185980996,0.189633256,0.077680588,4.221826682,-1.954255153,8.600947436
2310000000,0.188448520,0.185532058,0.074083054,4.270989994,-1.938692047,8.562596473
2315000000,0.190739271,0.189075534,0.073373057,4.291628758,-1.969917554,8.539924380
2320000000,0.188962970,0.191061845,0.076735225,4.256773733,-2.013864498,8.621912161
2325000000,0.187976493,0.189826731,0.074945214,4.250963788,-1.923438255,8.567705301
2330000000,0.189288343,0.189553152,0.073701842,4.307820670,-1.913266680,8.566498830
2335000000,0.190132543,0.191777268,0.082322641,4.305092158,-1.926075737,8.486619108
2340000000,0.187421081,0.187174716,0.079147066,4.352083836,-1.973141657,8.538421498
2345000000,0.188871824,0.189002501,0.080794959,4.318405201,-1.973696990,8.520017311
2350000000,0.190488539,0.188732661,0.073420617,4.307555651,-1.989566169,8.547608957
2355000000,0.194238515,0.185061884,0.074897156,4.340551555,-1.986262780,8.541498735
2360000000,0.189819704,0.188615374,0.081065551,4.372328104,-1.991130746,8.532065477
2365000000,0.194214816,0.189984912,0.077358754,4.371178595,-2.075296027,8.487749143
2370000000,0.193578657,0.192523084,0.078552424,4.364861786,-1.999571864,8.487747137
2375000000,0.190850824,0.191804371,0.077302875,4.409755542,-1.990192080,8.556599379
2380000000,0.195419423,0.184654558,0.076782540,4.408990525,-2.057471969,8.498840374
2385000000,0.194335749,0.187840444,0.079402325,4.424465867,-2.088991297,8.514859472
2390000000,0.191082336,0.196806519,0.074178355,4.395923418,-2.048580351,8.445291036
2395000000,0.196485500,0.190065286,0.079719523,4.449658444,-2.114924535,8.465773186
2400000000,0.199715917,0.188526602,0.077375335,4.414486597,-2.048184642,8.448709827
2405000000,0.195016315,0.187270255,0.077078710,4.473076467,-2.086196808,8.471354591
2410000000,0.196323883,0.189645607,0.076130438,4.466913482,-2.075184089,8.462588672
2415000000,0.197548711,0.191519788,0.074184959,4.411485512,-2.110323327,8.426251680
2420000000,0.198555312,0.193415424,0.074062804,4.484266476,-2.068719873,8.441248746
2425000000,0.197785274,0.190778458,0.079056810,4.466195020,-2.109257665,8.435039906
2430000000,0.199911755,0.192603198,0.077545204,4.481736894,-2.136720293,8.386845447
2435000000,0.195697925,0.188867021,0.080732563,4.464728848,-2.158659541,8.417241098
2440000000,0.196321774,0.190996091,0.079336146,4.484454556,-2.116522184,8.342232179
2445000000,0.200245605,0.192001956,0.077269047,4.488987125,-2.147109840,8.403013102
2450000000,0.198868994,0.194155403,0.082130856,4.523232679,-2.122820461,8.433215713
2455000000,0.202925360,0.191130129,0.076047138,4.542938655,-2.154963969,8.399152448
2460000000,0.200116784,0.189517195,0.080121211,4.535923431,-2.132224784,8.375429548
2465000000,0.201066392,0.191252171,0.077438863,4.542594376,-2.160143262,8.350553175
2470000000,0.194467270,0.193024198,0.077408357,4.600869387,-2.224940831,8.333158001
2475000000,0.203127055,0.189076798,0.081504780,4.597758420,-2.144507373,8.411567679
2480000000,0.199849627,0.189738834,0.077685528,4.560589105,-2.201266574,8.357310692
2485000000,0.197844310,0.190914956,0.079678195,4.597735821,-2.176479697,8.353862321
2490000000,0.202813687,0.195517418,0.075590283,4.667318837,-2.182879090,8.368366816
2495000000,0.197990695,0.187101932,0.077976403,4.578530469,-2.196835631,8.359684514
2500000000,0.205352107,0.190403422,0.076633259,4.639306392,-2.277798113,8.298935217
2505000000,0.206402485,0.189724026,0.074560134,4.600887624,-2.242587403,8.304922192
2510000000,0.205533891,0.191571519,0.078479880,4.719160594,-2.259505755,8.307785211
2515000000,0.207363347,0.189788147,0.078625376,4.658542735,-2.250224139,8.354166930
2520000000,0.201451677,0.188362271,0.076853993,4.664792069,-2.268480465,8.284089069
2525000000,0.205794861,0.188445920,0.077805845,4.687118250,-2.231694651,8.302033748
2530000000,0.203922561,0.189959933,0.076241707,4.655206334,-2.293353402,8.295011026
2535000000,0.204286833,0.187332870,0.078026550,4.725103509,-2.262929340,8.260642012
2540000000,0.205045506,0.190297177,0.079511463,4.683528008,-2.349759298,8.294995230
2545000000,0.209791391,0.186149135,0.077318380,4.664225972,-2.269262840,8.258299823
2550000000,0.203575534,0.190903840,0.079956397,4.765097519,-2.279114073,8.257658768
2555000000,0.203179916,0.190938992,0.080376462,4.715940248,-2.334918598,8.242187422
2560000000,0.207446763,0.189376723,0.079962637,4.721712308,-2.367301394,8.268758309
2565000000,0.206140528,0.192381678,0.079229077,4.725727318,-2.342160241,8.173851948
2570000000,0.206627310,0.187196670,0.078467233,4.730814811,-2.321255888,8.195853906
2575000000,0.204828875,0.187621283,0.077630869,4.723857435,-2.357701339,8.213169793
2580000000,0.207548139,0.187379660,0.078110905,4.789558792,-2.322936529,8.199581642
2585000000,0.207482962,0.188824162,0.077933226,4.732319860,-2.383462298,8.222131214
2590000000,0.209926385,0.189349024,0.079989900,4.746384316,-2.357145940,8.251995584
2595000000,0.208509373,0.192746170,0.080585884,4.814040189,-2.373834229,8.215812183
2600000000,0.208512510,0.188676329,0.079841935,4.808321319,-2.403188028,8.175757238
2605000000,0.208082930,0.186558971,0.080485882,4.775147649,-2.436773577,8.158169233
2610000000,0.208192477,0.185365087,0.078577331,4.794958101,-2.428827499,8.124338762
2615000000,0.212233850,0.188939122,0.077966517,4.816391297,-2.436881892,8.147008634
2620000000,0.211503431,0.189277460,0.078594043,4.814599374,-2.444768201,8.132600051
2625000000,0.212774880,0.192014642,0.079431460,4.795955712,-2.457885385,8.165540486
2630000000,0.206931863,0.191804769,0.077981482,4.870658134,-2.440322785,8.080148483
2635000000,0.212435672,0.186768568,0.081227376,4.830823528,-2.456312567,8.126165490
2640000000,0.209556257,0.191463289,0.081255789,4.851602372,-2.441280658,8.102900311
2645000000,0.212835543,0.191367775,0.079266000,4.902800595,-2.453573709,8.124393164
2650000000,0.209279153,0.193637559,0.081729626,4.887432705,-2.488530616,8.115567834
2655000000,0.211607718,0.182223499,0.081559005,4.900840724,-2.476729016,8.097083432
2660000000,0.208466924,0.191757659,0.077431401,4.938099112,-2.478174095,8.105225029
2665000000,0.214313265,0.188069472,0.079240167,4.849305937,-2.483970069,8.107621559
2670000000,0.209373311,0.190538797,0.079257913,4.953848228,-2.534913355,8.040935269
2675000000,0.215518281,0.189365424,0.079991233,4.981978373,-2.447091890,8.065169760
2680000000,0.213152548,0.191617805,0.080293721,5.042238163,-2.529470692,8.078793008
2685000000,0.216533988,0.187720229,0.079175780,4.926039335,-2.517858104,8.001095979
2690000000,0.215413571,0.194926381,0.084208256,4.978229622,-2.557039833,8.000775931
2695000000,0.211773094,0.189086526,0.073475019,5.011801005,-2.531819003,7.997228292
